"id","sku","name","category","stock","reorder_level","created_at","updated_at","source_product_id"
"PRD-EZ4Y-R743523","PRD-EZ4Y-R743523","Wireless Mouse 2.4GHz","Electronics","879","0","2024-02-04T05:33:36.092531","2024-02-04T05:33:36.092531","PRD-EZ4Y"
"PRD-5R9R-R647623","PRD-5R9R-R647623","Resistance Bands Set","Health","63","0","2024-02-04T05:44:22.180240","2024-02-04T05:44:22.180240","PRD-5R9R"
"PRD-XJ88-R235319","PRD-XJ88-R235319","Digital Blood Pressure Monitor","Health","525","0","2024-02-04T05:50:35.952263","2024-02-04T05:50:35.952263","PRD-XJ88"
"PRD-65C1-R471468","PRD-65C1-R471468","Fitness Smart Band","Health","356","0","2024-02-04T06:00:01.354571","2024-02-04T06:00:01.354571","PRD-65C1"
"PRD-4BYU-R679224","PRD-4BYU-R679224","Power Bank 20000mAh","Electronics","156","0","2024-02-04T06:27:10.041142","2024-02-04T06:27:10.041142","PRD-4BYU"
"PRD-ZGVX-R703660","PRD-ZGVX-R703660","Vitamin C Tablets","Health","554","0","2024-02-04T06:51:05.508110","2024-02-04T06:51:05.508110","PRD-ZGVX"
"PRD-FA7C-R983554","PRD-FA7C-R983554","Badminton Racket","Sports","321","0","2024-02-04T06:52:09.053931","2024-02-04T06:52:09.053931","PRD-FA7C"
"PRD-ZQL2-R982932","PRD-ZQL2-R982932","Air Fryer 5L","Home","834","0","2024-02-04T07:41:50.854824","2024-02-04T07:41:50.854824","PRD-ZQL2"
"PRD-JLKZ-R272671","PRD-JLKZ-R272671","Digital Thermometer","Health","524","0","2024-02-04T07:48:17.565288","2024-02-04T07:48:17.565288","PRD-JLKZ"
"PRD-XT42-R594064","PRD-XT42-R594064","Gym Gloves","Sports","71","0","2024-02-04T07:55:13.152230","2024-02-04T07:55:13.152230","PRD-XT42"
"PRD-6TXQ-R941099","PRD-6TXQ-R941099","Resistance Bands Set","Health","252","0","2024-02-04T08:10:25.537829","2024-02-04T08:10:25.537829","PRD-6TXQ"
"PRD-W9S4-R823644","PRD-W9S4-R823644","Cotton T-Shirt Pack","Clothing","91","0","2024-02-04T08:27:29.061999","2024-02-04T08:27:29.061999","PRD-W9S4"
"PRD-3E91-R87722","PRD-3E91-R87722","Desk Lamp LED","Home","235","0","2024-02-04T08:28:16.725796","2024-02-04T08:28:16.725796","PRD-3E91"
"PRD-TZ38-R728743","PRD-TZ38-R728743","Vitamin C Tablets","Health","17","0","2024-02-04T08:34:22.328382","2024-02-04T08:34:22.328382","PRD-TZ38"
"PRD-RJGF-R508817","PRD-RJGF-R508817","Hooded Sweatshirt","Clothing","513","0","2024-02-04T08:57:12.864544","2024-02-04T08:57:12.864544","PRD-RJGF"
"PRD-I4IH-R218468","PRD-I4IH-R218468","Screen Protector Tempered Glass","Electronics","939","0","2024-02-04T09:01:28.406615","2024-02-04T09:01:28.406615","PRD-I4IH"
"PRD-9YOM-R651120","PRD-9YOM-R651120","Sports Bra High Impact","Clothing","237","0","2024-02-04T09:03:20.068445","2024-02-04T09:03:20.068445","PRD-9YOM"
"PRD-O4G7-R631352","PRD-O4G7-R631352","Storage Box Set","Home","844","0","2024-02-04T09:08:15.611644","2024-02-04T09:08:15.611644","PRD-O4G7"
"PRD-8LIK-R406235","PRD-8LIK-R406235","Wireless Mouse 2.4GHz","Electronics","891","0","2024-02-04T09:11:05.966302","2024-02-04T09:11:05.966302","PRD-8LIK"
"PRD-DN13-R78261","PRD-DN13-R78261","Digital Blood Pressure Monitor","Health","496","0","2024-02-04T09:20:58.617497","2024-02-04T09:20:58.617497","PRD-DN13"
"PRD-NSXL-R889213","PRD-NSXL-R889213","Fitness Smart Band","Health","534","0","2024-02-04T09:33:26.902438","2024-02-04T09:33:26.902438","PRD-NSXL"
"PRD-C7GT-R163035","PRD-C7GT-R163035","Power Bank 20000mAh","Electronics","274","0","2024-02-04T09:42:43.091186","2024-02-04T09:42:43.091186","PRD-C7GT"
"PRD-MD7J-R1510","PRD-MD7J-R1510","Coffee Maker Automatic","Home","328","0","2024-02-04T09:48:20.793659","2024-02-04T09:48:20.793659","PRD-MD7J"
"PRD-K34M-R217327","PRD-K34M-R217327","Baseball Cap","Clothing","274","0","2024-02-04T09:48:46.782287","2024-02-04T09:48:46.782287","PRD-K34M"
"PRD-5ZG1-R920681","PRD-5ZG1-R920681","Winter Jacket Waterproof","Clothing","407","0","2024-02-04T10:00:10.725266","2024-02-04T10:00:10.725266","PRD-5ZG1"
"PRD-PSVD-R964328","PRD-PSVD-R964328","Air Fryer 5L","Home","416","0","2024-02-04T10:02:36.127351","2024-02-04T10:02:36.127351","PRD-PSVD"
"PRD-0RZD-R815375","PRD-0RZD-R815375","Smart Watch Series 8","Electronics","8","0","2024-02-04T10:12:35.117251","2024-02-04T10:12:35.117251","PRD-0RZD"
"PRD-31CZ-R157495","PRD-31CZ-R157495","Laptop Backpack Waterproof","Electronics","38","0","2024-02-04T10:15:43.586914","2024-02-04T10:15:43.586914","PRD-31CZ"
"PRD-ILFN-R468516","PRD-ILFN-R468516","USB Hub 7-Port","Electronics","576","0","2024-02-04T10:36:22.577076","2024-02-04T10:36:22.577076","PRD-ILFN"
"PRD-4R99-R530475","PRD-4R99-R530475","Electric Toothbrush","Home","758","0","2024-02-04T10:36:26.347528","2024-02-04T10:36:26.347528","PRD-4R99"
"PRD-CBLA-R901619","PRD-CBLA-R901619","Digital Blood Pressure Monitor","Health","235","0","2024-02-04T10:43:34.679077","2024-02-04T10:43:34.679077","PRD-CBLA"
"PRD-3OM5-R703638","PRD-3OM5-R703638","Digital Blood Pressure Monitor","Health","56","0","2024-02-04T10:50:15.012845","2024-02-04T10:50:15.012845","PRD-3OM5"
"PRD-NVT3-R809647","PRD-NVT3-R809647","Wireless Mouse 2.4GHz","Electronics","922","0","2024-02-04T10:54:37.926942","2024-02-04T10:54:37.926942","PRD-NVT3"
"PRD-0NP0-R252253","PRD-0NP0-R252253","Blender 1000W","Home","884","0","2024-02-04T10:58:20.847471","2024-02-04T10:58:20.847471","PRD-0NP0"
"PRD-47HG-R696872","PRD-47HG-R696872","Gym Gloves","Sports","43","0","2024-02-04T11:19:12.289945","2024-02-04T11:19:12.289945","PRD-47HG"
"PRD-5XZJ-R886624","PRD-5XZJ-R886624","Wireless Mouse 2.4GHz","Electronics","485","0","2024-02-04T11:38:24.709380","2024-02-04T11:38:24.709380","PRD-5XZJ"
"PRD-WCMM-R687297","PRD-WCMM-R687297","Running Shoes Air Zoom","Clothing","690","0","2024-02-04T11:42:17.654861","2024-02-04T11:42:17.654861","PRD-WCMM"
"PRD-VSVM-R275444","PRD-VSVM-R275444","Protein Shaker Bottle","Health","31","0","2024-02-04T11:59:25.277309","2024-02-04T11:59:25.277309","PRD-VSVM"
"PRD-KCI2-R365979","PRD-KCI2-R365979","Tennis Balls Pack","Sports","120","0","2024-02-04T12:14:14.720100","2024-02-04T12:14:14.720100","PRD-KCI2"
"PRD-ZLZ9-R652491","PRD-ZLZ9-R652491","Laptop Backpack Waterproof","Electronics","640","0","2024-02-04T12:17:13.220893","2024-02-04T12:17:13.220893","PRD-ZLZ9"
"PRD-1U9X-R960502","PRD-1U9X-R960502","Gaming Mechanical Keyboard RGB","Electronics","163","0","2024-02-04T12:27:54.893724","2024-02-04T12:27:54.893724","PRD-1U9X"
"PRD-DWRZ-R690575","PRD-DWRZ-R690575","Gym Gloves","Sports","531","0","2024-02-04T12:34:06.123790","2024-02-04T12:34:06.123790","PRD-DWRZ"
"PRD-0Q39-R563236","PRD-0Q39-R563236","Storage Box Set","Home","614","0","2024-02-04T12:38:15.304898","2024-02-04T12:38:15.304898","PRD-0Q39"
"PRD-2I6K-R29971","PRD-2I6K-R29971","Exercise Ball","Sports","279","0","2024-02-04T12:39:41.230717","2024-02-04T12:39:41.230717","PRD-2I6K"
"PRD-9S26-R168196","PRD-9S26-R168196","Fitness Smart Band","Health","361","0","2024-02-04T12:43:16.753912","2024-02-04T12:43:16.753912","PRD-9S26"
"PRD-RDH5-R106650","PRD-RDH5-R106650","Baseball Cap","Clothing","580","0","2024-02-04T13:09:19.475203","2024-02-04T13:09:19.475203","PRD-RDH5"
"PRD-2ZAQ-R315097","PRD-2ZAQ-R315097","Winter Jacket Waterproof","Clothing","207","0","2024-02-04T13:09:41.333544","2025-11-21T03:27:15.663752","PRD-2ZAQ"
"PRD-60C5-R532554","PRD-60C5-R532554","Treadmill Folding","Sports","470","0","2024-02-04T13:20:28.073707","2024-02-04T13:20:28.073707","PRD-60C5"
"PRD-F7HH-R939976","PRD-F7HH-R939976","Cotton T-Shirt Pack","Clothing","950","0","2024-02-04T13:52:40.379422","2024-02-04T13:52:40.379422","PRD-F7HH"
"PRD-ZYSI-R113114","PRD-ZYSI-R113114","Winter Jacket Waterproof","Clothing","57","0","2024-02-04T14:09:59.216734","2024-02-04T14:09:59.216734","PRD-ZYSI"
"PRD-OZOT-R414160","PRD-OZOT-R414160","Gym Gloves","Sports","43","0","2024-02-04T14:14:02.245576","2024-02-04T14:14:02.245576","PRD-OZOT"
"PRD-NXRJ-R259311","PRD-NXRJ-R259311","Dumbbells Set Adjustable","Sports","964","0","2024-02-04T14:14:27.707062","2024-02-04T14:14:27.707062","PRD-NXRJ"
"PRD-5MVE-R953848","PRD-5MVE-R953848","Hooded Sweatshirt","Clothing","957","0","2024-02-04T14:20:17.711119","2024-02-04T14:20:17.711119","PRD-5MVE"
"PRD-4H38-R967232","PRD-4H38-R967232","Wireless Mouse 2.4GHz","Electronics","995","0","2024-02-04T14:24:40.969087","2024-02-04T14:24:40.969087","PRD-4H38"
"PRD-3FK0-R245618","PRD-3FK0-R245618","Badminton Racket","Sports","191","0","2024-02-04T14:27:08.125162","2024-02-04T14:27:08.125162","PRD-3FK0"
"PRD-LDE3-R314000","PRD-LDE3-R314000","Dumbbells Set Adjustable","Sports","650","0","2024-02-04T14:57:39.311217","2024-02-04T14:57:39.311217","PRD-LDE3"
"PRD-UAC8-R124839","PRD-UAC8-R124839","Portable SSD 1TB","Electronics","139","0","2024-02-04T15:04:55.505615","2024-02-04T15:04:55.505615","PRD-UAC8"
"PRD-SQ0Y-R393975","PRD-SQ0Y-R393975","USB Hub 7-Port","Electronics","777","0","2024-02-04T15:15:37.673484","2024-02-04T15:15:37.673484","PRD-SQ0Y"
"PRD-IGDB-R846202","PRD-IGDB-R846202","Wireless Bluetooth Earbuds","Electronics","718","0","2024-02-04T15:22:11.107142","2024-02-04T15:22:11.107142","PRD-IGDB"
"PRD-F1RL-R579746","PRD-F1RL-R579746","Vitamin C Tablets","Health","847","0","2024-02-04T15:28:54.237524","2024-02-04T15:28:54.237524","PRD-F1RL"
"PRD-RBLD-R851979","PRD-RBLD-R851979","Baseball Cap","Clothing","25","0","2024-02-04T15:41:11.238191","2024-02-04T15:41:11.238191","PRD-RBLD"
"PRD-A6AO-R33212","PRD-A6AO-R33212","Electric Toothbrush","Home","229","0","2024-02-04T16:31:57.859868","2024-02-04T16:31:57.859868","PRD-A6AO"
"PRD-IV32-R415314","PRD-IV32-R415314","Smart Watch Series 8","Electronics","971","0","2024-02-04T16:34:05.429406","2024-02-04T16:34:05.429406","PRD-IV32"
"PRD-5PJ4-R964592","PRD-5PJ4-R964592","Storage Box Set","Home","494","0","2024-02-04T16:35:45.293052","2024-02-04T16:35:45.293052","PRD-5PJ4"
"PRD-HZMC-R898511","PRD-HZMC-R898511","Hooded Sweatshirt","Clothing","981","0","2024-02-04T16:36:11.329020","2024-02-04T16:36:11.329020","PRD-HZMC"
"PRD-WU6K-R112996","PRD-WU6K-R112996","Casual Sneakers","Clothing","233","0","2024-02-04T16:40:21.671576","2024-02-04T16:40:21.671576","PRD-WU6K"
"PRD-1YLP-R776008","PRD-1YLP-R776008","Tennis Balls Pack","Sports","194","0","2024-02-04T16:53:51.397900","2024-02-04T16:53:51.397900","PRD-1YLP"
"PRD-D4F8-R6180","PRD-D4F8-R6180","Screen Protector Tempered Glass","Electronics","152","0","2024-02-04T16:54:04.808506","2024-02-04T16:54:04.808506","PRD-D4F8"
"PRD-1335-R177876","PRD-1335-R177876","Exercise Ball","Sports","949","0","2024-02-04T17:05:00.431635","2024-02-04T17:05:00.431635","PRD-1335"
"PRD-8FPQ-R73127","PRD-8FPQ-R73127","Jump Rope Speed","Sports","15","0","2024-02-04T17:06:59.161547","2024-02-04T17:06:59.161547","PRD-8FPQ"
"PRD-84TB-R256977","PRD-84TB-R256977","Cotton T-Shirt Pack","Clothing","466","0","2024-02-04T17:09:12.139957","2024-02-04T17:09:12.139957","PRD-84TB"
"PRD-HUKM-R873000","PRD-HUKM-R873000","Portable SSD 1TB","Electronics","936","0","2024-02-04T17:33:15.342693","2024-02-04T17:33:15.342693","PRD-HUKM"
"PRD-8TI7-R635012","PRD-8TI7-R635012","Coffee Maker Automatic","Home","808","0","2024-02-04T17:38:53.165104","2024-02-04T17:38:53.165104","PRD-8TI7"
"PRD-GCJL-R262332","PRD-GCJL-R262332","Wireless Bluetooth Earbuds","Electronics","741","0","2024-02-04T17:41:11.360001","2024-02-04T17:41:11.360001","PRD-GCJL"
"PRD-W6YB-R355229","PRD-W6YB-R355229","Protein Shaker Bottle","Health","786","0","2024-02-04T17:48:03.677263","2024-02-04T17:48:03.677263","PRD-W6YB"
"PRD-60SG-R831696","PRD-60SG-R831696","Gym Gloves","Sports","761","0","2024-02-04T18:36:13.607560","2024-02-04T18:36:13.607560","PRD-60SG"
"PRD-J2VS-R258837","PRD-J2VS-R258837","Wireless Mouse 2.4GHz","Electronics","490","0","2024-02-04T18:51:19.117311","2024-02-04T18:51:19.117311","PRD-J2VS"
"PRD-ZBBT-R19272","PRD-ZBBT-R19272","Wireless Mouse 2.4GHz","Electronics","863","0","2024-02-04T18:51:59.145543","2024-02-04T18:51:59.145543","PRD-ZBBT"
"PRD-9VQX-R301864","PRD-9VQX-R301864","Electric Toothbrush","Home","36","0","2024-02-04T19:01:51.256001","2024-02-04T19:01:51.256001","PRD-9VQX"
"PRD-ZJ2I-R760643","PRD-ZJ2I-R760643","USB-C Fast Charger 65W","Electronics","535","0","2024-02-04T19:04:10.379621","2024-02-04T19:04:10.379621","PRD-ZJ2I"
"PRD-L65Q-R709660","PRD-L65Q-R709660","Badminton Racket","Sports","603","0","2024-02-04T19:06:13.550805","2024-02-04T19:06:13.550805","PRD-L65Q"
"PRD-MKFI-R441912","PRD-MKFI-R441912","Yoga Pants Leggings","Clothing","945","0","2024-02-04T19:36:13.734937","2024-02-04T19:36:13.734937","PRD-MKFI"
"PRD-IN9O-R858049","PRD-IN9O-R858049","Baseball Cap","Clothing","550","0","2024-02-04T20:10:09.726319","2024-02-04T20:10:09.726319","PRD-IN9O"
"PRD-92H6-R790670","PRD-92H6-R790670","Gym Gloves","Sports","616","0","2024-02-04T20:12:23.489147","2024-02-04T20:12:23.489147","PRD-92H6"
"PRD-1LPV-R181142","PRD-1LPV-R181142","Hooded Sweatshirt","Clothing","4","0","2024-02-04T20:15:19.801097","2024-02-04T20:15:19.801097","PRD-1LPV"
"PRD-UGIR-R366247","PRD-UGIR-R366247","Vitamin C Tablets","Health","423","0","2024-02-04T20:19:38.707878","2024-02-04T20:19:38.707878","PRD-UGIR"
"PRD-AHPX-R674479","PRD-AHPX-R674479","LED Strip Lights 5m","Home","165","0","2024-02-04T20:23:07.221366","2024-02-04T20:23:07.221366","PRD-AHPX"
"PRD-OE4A-R229848","PRD-OE4A-R229848","Jump Rope Speed","Sports","380","0","2024-02-04T20:23:42.110062","2024-02-04T20:23:42.110062","PRD-OE4A"
"PRD-UFIG-R313149","PRD-UFIG-R313149","Jump Rope Speed","Sports","502","0","2024-02-04T20:45:51.655202","2024-02-04T20:45:51.655202","PRD-UFIG"
"PRD-MB7Z-R7781","PRD-MB7Z-R7781","Wireless Mouse 2.4GHz","Electronics","69","0","2024-02-04T20:46:35.193006","2024-02-04T20:46:35.193006","PRD-MB7Z"
"PRD-Z3KE-R580761","PRD-Z3KE-R580761","Winter Jacket Waterproof","Clothing","159","0","2024-02-04T20:50:39.228675","2024-02-04T20:50:39.228675","PRD-Z3KE"
"PRD-GDJQ-R914415","PRD-GDJQ-R914415","Digital Blood Pressure Monitor","Health","981","0","2024-02-04T21:11:39.471531","2024-02-04T21:11:39.471531","PRD-GDJQ"
"PRD-1TM5-R924692","PRD-1TM5-R924692","Digital Thermometer","Health","989","0","2024-02-04T21:21:10.357118","2024-02-04T21:21:10.357118","PRD-1TM5"
"PRD-C7EE-R647030","PRD-C7EE-R647030","Hooded Sweatshirt","Clothing","18","0","2024-02-04T21:24:34.948916","2024-02-04T21:24:34.948916","PRD-C7EE"
"PRD-53FV-R64531","PRD-53FV-R64531","Gym Gloves","Sports","78","0","2024-02-04T21:25:59.482501","2024-02-04T21:25:59.482501","PRD-53FV"
"PRD-OB5G-R175930","PRD-OB5G-R175930","Resistance Bands Set","Health","794","0","2024-02-04T21:49:12.335526","2024-02-04T21:49:12.335526","PRD-OB5G"
"PRD-QF0H-R872511","PRD-QF0H-R872511","Casual Sneakers","Clothing","274","0","2024-02-04T22:02:20.776749","2024-02-04T22:02:20.776749","PRD-QF0H"
"PRD-R418-R725448","PRD-R418-R725448","Portable SSD 1TB","Electronics","449","0","2024-02-04T22:51:43.584541","2024-02-04T22:51:43.584541","PRD-R418"
"PRD-V3J2-R611700","PRD-V3J2-R611700","Protein Shaker Bottle","Health","163","0","2024-02-04T22:55:05.191004","2024-02-04T22:55:05.191004","PRD-V3J2"
"PRD-5SOF-R176854","PRD-5SOF-R176854","Sports Bra High Impact","Clothing","499","0","2024-02-04T22:58:48.392334","2024-02-04T22:58:48.392334","PRD-5SOF"
"PRD-HU4H-R277502","PRD-HU4H-R277502","Tennis Balls Pack","Sports","553","0","2024-02-04T22:58:52.531658","2024-02-04T22:58:52.531658","PRD-HU4H"
"PRD-VSHT-R201322","PRD-VSHT-R201322","Badminton Racket","Sports","408","0","2024-02-04T23:04:30.626387","2024-02-04T23:04:30.626387","PRD-VSHT"
"PRD-RRVP-R169088","PRD-RRVP-R169088","Swimming Goggles","Sports","50","0","2024-02-04T23:20:17.492955","2024-02-04T23:20:17.492955","PRD-RRVP"
"PRD-9DG3-R147575","PRD-9DG3-R147575","Treadmill Folding","Sports","723","0","2024-02-04T23:28:36.623459","2024-02-04T23:28:36.623459","PRD-9DG3"
"PRD-LMWE-R388703","PRD-LMWE-R388703","Screen Protector Tempered Glass","Electronics","242","0","2024-02-04T23:30:11.238496","2025-07-11T05:53:52.261664","PRD-LMWE"
"PRD-7PL1-R911100","PRD-7PL1-R911100","Digital Blood Pressure Monitor","Health","874","0","2024-02-04T23:33:15.794022","2024-02-04T23:33:15.794022","PRD-7PL1"
"PRD-WZLI-R539086","PRD-WZLI-R539086","Screen Protector Tempered Glass","Electronics","976","0","2024-02-04T23:41:12.592499","2024-02-04T23:41:12.592499","PRD-WZLI"
"PRD-VRFJ-R355722","PRD-VRFJ-R355722","Hooded Sweatshirt","Clothing","266","0","2024-02-04T23:41:55.806848","2024-02-04T23:41:55.806848","PRD-VRFJ"
"PRD-B4W8-R548006","PRD-B4W8-R548006","Denim Jeans Slim Fit","Clothing","890","0","2024-02-04T23:56:29.565521","2024-02-04T23:56:29.565521","PRD-B4W8"
"PRD-7OMO-R919758","PRD-7OMO-R919758","Swimming Goggles","Sports","525","0","2024-02-05T00:36:56.217186","2024-02-05T00:36:56.217186","PRD-7OMO"
"PRD-RKR3-R57038","PRD-RKR3-R57038","Cotton T-Shirt Pack","Clothing","761","0","2024-02-05T00:46:07.440453","2024-03-15T14:25:45.737246","PRD-RKR3"
"PRD-IPPF-R306310","PRD-IPPF-R306310","Baseball Cap","Clothing","813","0","2024-02-05T00:47:15.706949","2024-02-05T00:47:15.706949","PRD-IPPF"
"PRD-ETR2-R518656","PRD-ETR2-R518656","Wireless Bluetooth Earbuds","Electronics","609","0","2024-02-05T01:04:15.480555","2024-02-05T01:04:15.480555","PRD-ETR2"
"PRD-D1AT-R212965","PRD-D1AT-R212965","Wireless Bluetooth Earbuds","Electronics","176","0","2024-02-05T01:13:14.036721","2024-02-05T01:13:14.036721","PRD-D1AT"
"PRD-9J98-R35425","PRD-9J98-R35425","Blender 1000W","Home","704","0","2024-02-05T01:18:01.323881","2024-02-05T01:18:01.323881","PRD-9J98"
"PRD-CCA3-R602111","PRD-CCA3-R602111","Cotton T-Shirt Pack","Clothing","648","0","2024-02-05T01:26:29.776517","2024-02-05T01:26:29.776517","PRD-CCA3"
"PRD-7DYU-R821406","PRD-7DYU-R821406","Baseball Cap","Clothing","100","0","2024-02-05T01:30:57.500445","2024-02-05T01:30:57.500445","PRD-7DYU"
"PRD-QCGG-R753130","PRD-QCGG-R753130","4K Webcam Pro","Electronics","552","0","2024-02-05T01:31:44.976668","2024-02-05T01:31:44.976668","PRD-QCGG"
"PRD-E5QV-R199122","PRD-E5QV-R199122","Exercise Ball","Sports","180","0","2024-02-05T01:34:08.259119","2024-09-20T19:13:43.818309","PRD-E5QV"
"PRD-UUBO-R801331","PRD-UUBO-R801331","Winter Jacket Waterproof","Clothing","194","0","2024-02-05T01:34:43.766402","2024-02-05T01:34:43.766402","PRD-UUBO"
"PRD-KALW-R527016","PRD-KALW-R527016","Treadmill Folding","Sports","499","0","2024-02-05T01:57:53.198076","2024-02-05T01:57:53.198076","PRD-KALW"
"PRD-FSDL-R713961","PRD-FSDL-R713961","Electric Toothbrush","Home","379","0","2024-02-05T02:01:46.051971","2024-02-05T02:01:46.051971","PRD-FSDL"
"PRD-IM3P-R654229","PRD-IM3P-R654229","Baseball Cap","Clothing","503","0","2024-02-05T02:16:38.860823","2024-02-05T02:16:38.860823","PRD-IM3P"
"PRD-MAJ3-R23168","PRD-MAJ3-R23168","Badminton Racket","Sports","646","0","2024-02-05T02:18:15.644312","2024-02-05T02:18:15.644312","PRD-MAJ3"
"PRD-O4N3-R892645","PRD-O4N3-R892645","Resistance Bands Set","Health","493","0","2024-02-05T02:23:32.603335","2024-02-05T02:23:32.603335","PRD-O4N3"
"PRD-ZPCN-R178391","PRD-ZPCN-R178391","Gym Gloves","Sports","52","0","2024-02-05T02:38:27.405810","2024-02-05T02:38:27.405810","PRD-ZPCN"
"PRD-JYLU-R618001","PRD-JYLU-R618001","Treadmill Folding","Sports","28","0","2024-02-05T02:45:51.955300","2024-02-05T02:45:51.955300","PRD-JYLU"
"PRD-KNQD-R40239","PRD-KNQD-R40239","Digital Thermometer","Health","39","0","2024-02-05T03:07:00.279271","2024-02-05T03:07:00.279271","PRD-KNQD"
"PRD-I0LU-R724647","PRD-I0LU-R724647","Protein Shaker Bottle","Health","808","0","2024-02-05T03:16:17.690645","2024-02-05T03:16:17.690645","PRD-I0LU"
"PRD-UE8R-R790940","PRD-UE8R-R790940","Coffee Maker Automatic","Home","596","0","2024-02-05T03:25:46.647524","2024-02-05T03:25:46.647524","PRD-UE8R"
"PRD-AMRQ-R9319","PRD-AMRQ-R9319","Cotton T-Shirt Pack","Clothing","669","0","2024-02-05T03:38:33.086730","2024-02-05T03:38:33.086730","PRD-AMRQ"
"PRD-7SM4-R63478","PRD-7SM4-R63478","Blender 1000W","Home","914","0","2024-02-05T04:17:47.277924","2024-02-05T04:17:47.277924","PRD-7SM4"
"PRD-ORTA-R885419","PRD-ORTA-R885419","Smart Watch Series 8","Electronics","677","0","2024-02-05T04:19:27.099263","2024-02-05T04:19:27.099263","PRD-ORTA"
"PRD-49UD-R639506","PRD-49UD-R639506","Gym Gloves","Sports","843","0","2024-02-05T04:20:53.584616","2024-02-05T04:20:53.584616","PRD-49UD"
"PRD-853L-R435896","PRD-853L-R435896","USB Hub 7-Port","Electronics","837","0","2024-02-05T05:03:44.888771","2024-02-05T05:03:44.888771","PRD-853L"
"PRD-8WG8-R316098","PRD-8WG8-R316098","Electric Toothbrush","Home","377","0","2024-02-05T05:09:40.210024","2024-02-05T05:09:40.210024","PRD-8WG8"
"PRD-0I4P-R750181","PRD-0I4P-R750181","Blender 1000W","Home","895","0","2024-02-05T05:24:49.525491","2024-02-05T05:24:49.525491","PRD-0I4P"
"PRD-A2BO-R452297","PRD-A2BO-R452297","Swimming Goggles","Sports","554","0","2024-02-05T05:27:46.023774","2024-02-05T05:27:46.023774","PRD-A2BO"
"PRD-5SRC-R166129","PRD-5SRC-R166129","Power Bank 20000mAh","Electronics","779","0","2024-02-05T05:29:54.909983","2024-02-05T05:29:54.909983","PRD-5SRC"
"PRD-AR5A-R374323","PRD-AR5A-R374323","Running Shoes Air Zoom","Clothing","575","0","2024-02-05T05:45:46.723991","2024-02-05T05:45:46.723991","PRD-AR5A"
"PRD-7FPP-R825256","PRD-7FPP-R825256","Jump Rope Speed","Sports","116","0","2024-02-05T06:17:53.874895","2024-02-05T06:17:53.874895","PRD-7FPP"
"PRD-HN97-R355815","PRD-HN97-R355815","Hooded Sweatshirt","Clothing","515","0","2024-02-05T06:50:50.199388","2024-02-05T06:50:50.199388","PRD-HN97"
"PRD-6B9X-R793949","PRD-6B9X-R793949","4K Webcam Pro","Electronics","635","0","2024-02-05T07:19:03.181017","2024-02-05T07:19:03.181017","PRD-6B9X"
"PRD-KZ0L-R786614","PRD-KZ0L-R786614","Gym Gloves","Sports","183","0","2024-02-05T07:26:46.594168","2024-02-05T07:26:46.594168","PRD-KZ0L"
"PRD-J123-R238410","PRD-J123-R238410","Casual Sneakers","Clothing","994","0","2024-02-05T07:27:20.393299","2024-02-05T07:27:20.393299","PRD-J123"
"PRD-4H56-R453626","PRD-4H56-R453626","Yoga Pants Leggings","Clothing","30","0","2024-02-05T07:30:46.763462","2024-02-05T07:30:46.763462","PRD-4H56"
"PRD-EEK4-R533282","PRD-EEK4-R533282","Coffee Maker Automatic","Home","929","0","2024-02-05T07:47:21.398273","2024-02-05T07:47:21.398273","PRD-EEK4"
